         ,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,Unnamed: 14,Bathroom_Type,Latitude,Longitude,Neighborhood_Livability_Score,Cluster_ID
Posted On,2,12000,800,Ground out of 6,Super Area,Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Standard,17.41630364,78.4232472,8.5,0
Posted On,3,20000,1000,2 out of 4,Carpet Area,Opposite andhra mahila sabha,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.29881834,78.46952942,8.6,0
Posted On,3,70000,3200,11 out of 15,Carpet Area,"Financial District, Nanakram Guda",Hyderabad,Semi-Furnished,Family,3,Contact Agent,,Common,17.37196918,78.49106832,8.4,0
Posted On,2,10000,1400,Ground out of 1,Super Area,Bheeram guda,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.41315741,78.4305779,5.5,3
Posted On,1,8500,550,Ground out of 2,Super Area,"Kukatpally, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,,Common,17.36252663,78.4351277,3.0,3
Posted On,1,8000,540,4 out of 4,Carpet Area,"Sanath Nagar, NH 9",Hyderabad,Unfurnished,Family,1,Contact Owner,,Attached,17.37730604,78.50679363,4.4,3
Posted On,1,8000,400,Ground out of 3,Super Area,Nagole,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,17.37103806,78.46208796,1.1,3
Posted On,2,13000,1225,2 out of 4,Super Area,"Sun City, Bandlaguda, Chevella Road",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,,Standard,17.48483288,78.57874031,9.3,0
Posted On,3,15500,1430,1 out of 1,Carpet Area,Dr A.S. Rao Nagar,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.31423984,78.54690757,8.2,0
Posted On,2,30000,1200,2 out of 25,Super Area,Nanakaramguda,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,Standard,17.48468592,78.41118302,6.1,0
Posted On,2,10000,1197,Ground out of 2,Super Area,Dammaiguda,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.47698742,78.58407993,1.3,3
Posted On,2,18000,1150,2 out of 5,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors,2,Contact Agent,,Standard,17.38405271,78.46513416,2.1,3
Posted On,1,12000,500,4 out of 5,Super Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Common,17.47546929,78.52297567,1.8,3
Posted On,2,9000,1200,Ground out of 2,Carpet Area,"Gandhamguda, Bairagiguda",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.36997026,78.5313409,4.6,3
Posted On,1,6000,500,2 out of 4,Super Area,Gajularamaram,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,17.4607851,78.44142026,4.6,3
Posted On,3,32000,1600,3 out of 6,Super Area,Raj Bhawan Road,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner,,Standard,17.32375551,78.54683001,7.3,0
Posted On,2,36000,1100,1 out of 5,Super Area,Madhapur,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.36836344,78.58000188,5.2,3
Posted On,2,17000,1220,1 out of 6,Super Area,Masab Tank,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.38923217,78.51866851,5.8,0
Posted On,3,20000,1500,2 out of 5,Super Area,"Habsiguda, NH 2 2",Hyderabad,Furnished,Bachelors/Family,3,Contact Owner,,Attached,17.45613406,78.43772062,1.5,3
Posted On,1,9000,500,4 out of 4,Super Area,KPHB Road,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,,Common,17.4244196,78.47973312,3.7,3
Posted On,2,9500,850,2 out of 3,Super Area,Dellapur,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,En-suite,17.29200149,78.57397084,1.5,3
Posted On,2,7000,1000,2 out of 3,Super Area,"B N Reddy Nagar, Nagarjuna Sagar Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Common,17.31383184,78.58606642,6.4,0
Posted On,3,17000,100,1 out of 1,Carpet Area,Masab Tank,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,,Attached,17.42282294,78.41139168,4.0,3
Posted On,2,19500,1140,Ground out of 5,Super Area,"Miyapur, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,Common,17.46889464,78.51282301,6.1,0
Posted On,2,25000,1100,2 out of 3,Super Area,Masab Tank,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.37577049,78.50727836,6.5,0
Posted On,3,14000,1400,3 out of 4,Super Area,"Bolarum, Medchal Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.45448986,78.53763344,8.4,0
Posted On,2,16000,1350,3 out of 5,Super Area,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Standard,17.47330378,78.40098125,9.0,0
Posted On,2,15000,180,Ground out of 2,Carpet Area,"Kachiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,En-suite,17.34614037,78.4916844,4.0,3
Posted On,2,13000,1250,2 out of 6,Super Area,"LB Nagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.48108063,78.57301631,9.9,0
Posted On,2,12000,1300,2 out of 5,Super Area,Peeramcheru,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.43903646,78.40444066,9.4,0
Posted On,2,12000,840,2 out of 4,Super Area,Old Nallakunta,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.29962723,78.45129243,2.5,3
Posted On,2,7500,1200,1 out of 3,Super Area,Dammaiguda,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.33152056,78.51500314,6.3,0
Posted On,2,13000,700,3 out of 4,Super Area,"Habsiguda, NH 2 2",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,Common,17.34844716,78.48302874,5.3,3
Posted On,4,52000,2700,11 out of 13,Super Area,Gachibowli,Hyderabad,Furnished,Bachelors/Family,4,Contact Owner,,En-suite,17.42131157,78.51165852,5.0,3
Posted On,2,22000,1100,1 out of 12,Carpet Area,"Miyapur, NH 9",Hyderabad,Furnished,Family,2,Contact Agent,,Attached,17.29797266,78.48453636,1.9,3
Posted On,2,18000,1000,Ground out of 2,Carpet Area,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,,Attached,17.40749875,78.57506673,4.2,3
Posted On,2,7000,1000,1 out of 2,Super Area,"Hayathnagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Attached,17.46026343,78.46600433,5.1,3
Posted On,3,16500,1600,2 out of 5,Super Area,Attapur,Hyderabad,Semi-Furnished,Family,3,Contact Owner,,Common,17.37315694,78.39559767,3.7,3
Posted On,3,13000,1550,1 out of 5,Carpet Area,Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors,3,Contact Owner,,En-suite,17.31192405,78.44548499,4.6,3
Posted On,1,6000,600,Ground out of 4,Super Area,Amberpet,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,17.45118221,78.46589569,2.5,3
Posted On,1,6000,500,1 out of 2,Super Area,RTC Cross Road,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,17.45675219,78.45587726,7.8,0
Posted On,2,21000,1100,4 out of 5,Carpet Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,17.42848009,78.58225051,2.6,3
Posted On,3,10000,1000,2 out of 2,Carpet Area,"Manikonda, Outer Ring Road",Hyderabad,Furnished,Family,2,Contact Owner,,Attached,17.34024227,78.56133422,9.6,0
Posted On,2,12000,1000,2 out of 2,Super Area,Kothapet,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.46340421,78.53109128,1.3,3
Posted On,3,30000,1800,5 out of 5,Carpet Area,"Anand Nagar-Khairatabad, NH 7",Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,,Attached,17.38757002,78.50906454,1.9,3
Posted On,2,15000,1300,3 out of 5,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent,,Attached,17.34048209,78.43483506,5.3,3
Posted On,2,10000,1100,Ground out of 2,Super Area,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.45394977,78.57699758,2.9,3
Posted On,2,9000,950,2 out of 3,Super Area,Chanda Nagar,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.29901798,78.54516384,2.1,3
Posted On,2,10000,1000,2 out of 3,Carpet Area,Rock Town Colony,Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,,Attached,17.44090506,78.48697363,5.0,3
Posted On,2,8000,1200,1 out of 3,Super Area,"Hayathnagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.37182037,78.56527838,8.9,0
Posted On,6,60000,2800,Ground out of 3,Super Area,"Boduppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,7,Contact Owner,,Attached,17.35516318,78.55698472,3.8,3
Posted On,2,8000,550,2 out of 4,Super Area,Attapur,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Common,17.43422373,78.41477353,2.3,3
Posted On,2,8500,1000,2 out of 16,Carpet Area,Medipally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,17.46124882,78.44651879,7.8,0
Posted On,2,7500,800,2 out of 4,Super Area,"Pragathi Nagar, Kukatpally",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.3452767,78.56979173,6.6,0
Posted On,2,5000,600,Ground out of 2,Super Area,Meerpet,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,17.43263577,78.58086811,3.9,3
Posted On,3,30000,1800,5 out of 5,Carpet Area,"Anand Nagar-Khairatabad, NH 7",Hyderabad,Unfurnished,Family,3,Contact Owner,,En-suite,17.48499109,78.49152622,9.3,0
Posted On,1,7500,500,1 out of 3,Super Area,"Champapet, Koti",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Common,17.4128428,78.38710114,4.4,3
Posted On,2,12000,1000,2 out of 4,Super Area,Ram nagar,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Standard,17.34155295,78.58617927,8.1,0
Posted On,2,15500,1100,3 out of 4,Super Area,"Kachiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,17.31181382,78.5555071,2.6,3
Posted On,3,26000,1450,4 out of 7,Super Area,"Lingampally-Serilingampally, NH 2 2",Hyderabad,Semi-Furnished,Family,2,Contact Owner,,Attached,17.41807362,78.53943465,9.9,0
Posted On,1,8000,550,2 out of 3,Super Area,"Rasoolpura, Mahatma Gandhi Road",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,17.42014101,78.50934161,1.2,3
Posted On,2,12000,933,2 out of 5,Super Area,Kompally,Hyderabad,Unfurnished,Bachelors,2,Contact Owner,,Attached,17.35378589,78.48902882,9.5,0
Posted On,3,15000,1100,1 out of 10,Carpet Area,Prashanth Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.36603062,78.58651595,7.7,0
Posted On,2,10000,1030,3 out of 6,Super Area,Dr A.S. Rao Nagar,Hyderabad,Semi-Furnished,Family,2,Contact Owner,,Attached,17.39370197,78.43041695,7.3,0
Posted On,3,20000,1150,2 out of 4,Carpet Area,"Pragathi Nagar, Moosapet",Hyderabad,Semi-Furnished,Family,3,Contact Owner,,Common,17.3363361,78.56533885,7.8,0
Posted On,2,12500,850,Ground out of 5,Carpet Area,Prem nagar-Erragadda,Hyderabad,Unfurnished,Bachelors,2,Contact Owner,,Standard,17.40448804,78.42432185,8.7,0
Posted On,2,18000,1000,2 out of 3,Super Area,Kondapur,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Common,17.44439491,78.47387569,7.0,0
Posted On,3,21000,1400,3 out of 4,Carpet Area,"LB Nagar, NH 9",Hyderabad,Semi-Furnished,Family,3,Contact Owner,,Standard,17.4475812,78.54116404,6.1,0
Posted On,3,95000,2700,23 out of 30,Carpet Area,Gachibowli,Hyderabad,Furnished,Bachelors,3,Contact Agent,,Attached,17.29122048,78.51016217,9.4,0
Posted On,3,26000,1700,7 out of 14,Carpet Area,"Hafeezpet, NH 9",Hyderabad,Semi-Furnished,Family,3,Contact Owner,,Attached,17.31302009,78.51731714,8.4,0
Posted On,3,53000,1742,25 out of 35,Super Area,Gachibowli,Hyderabad,Semi-Furnished,Family,2,Contact Agent,,Attached,17.31019759,78.57867655,8.3,0
Posted On,2,13000,1000,3 out of 4,Super Area,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.4533672,78.52348459,6.6,0
Posted On,2,12000,1440,1 out of 3,Super Area,Attapur,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.35644174,78.5377934,2.2,3
Posted On,3,28000,1600,1 out of 6,Super Area,Chanda Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,,En-suite,17.37784173,78.39502687,8.4,0
Posted On,3,57000,1838,4 out of 30,Super Area,Gachibowli,Hyderabad,Unfurnished,Bachelors,3,Contact Agent,,En-suite,17.31284937,78.46057602,9.9,0
Posted On,2,10000,1200,2 out of 2,Super Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,,Common,17.46442789,78.5166983,7.1,0
Posted On,3,21467,200,1 out of 1,Super Area,"Uppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,,Common,17.45997302,78.48901928,7.0,0
Posted On,1,32000,1050,2 out of 3,Carpet Area,"Banjara Hills, NH 9",Hyderabad,Furnished,Bachelors,1,Contact Agent,,Attached,17.30258917,78.48308847,9.0,0
Posted On,1,7000,400,4 out of 4,Carpet Area,Humayun Nagar,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,,Common,17.34493438,78.51884522,3.5,3
Posted On,2,30000,1350,5 out of 14,Super Area,Gachibowli,Hyderabad,Semi-Furnished,Bachelors,2,Contact Agent,,Common,17.44444685,78.57531151,1.8,3
Posted On,3,40000,1960,13 out of 25,Super Area,"Nallagandla, Serilingampally",Hyderabad,Unfurnished,Bachelors,3,Contact Agent,,Attached,17.42389154,78.52224942,7.5,0
Posted On,1,9000,800,1 out of 2,Super Area,Nagole,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,17.45023412,78.44719029,5.0,3
Posted On,2,15000,1000,2 out of 5,Super Area,Bachupally,Hyderabad,Unfurnished,Bachelors,2,Contact Owner,,Attached,17.36959828,78.47598761,3.3,3
Posted On,2,18000,1100,1 out of 4,Super Area,Begumpet,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.33052127,78.43152327,9.5,0
Posted On,3,25000,1480,2 out of 3,Super Area,Nizam Colony,Hyderabad,Furnished,Bachelors/Family,3,Contact Owner,,Standard,17.36138938,78.51846597,5.9,0
Posted On,1,8500,700,Ground out of 3,Carpet Area,"Hafeezpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,17.36070024,78.50829193,6.4,0
Posted On,3,20000,1500,5 out of 6,Super Area,"Miyapur, NH 9",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,En-suite,17.38485411,78.41599233,3.4,3
Posted On,2,12000,1000,5 out of 6,Super Area,Upperpally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.31468759,78.39331968,5.9,0
Posted On,2,12500,900,1 out of 3,Super Area,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.30417301,78.48218621,3.0,3
Posted On,3,25000,1250,2 out of 8,Super Area,"Red Hills, Lakdikapul, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,En-suite,17.34281975,78.50846666,1.1,3
Posted On,2,10000,1100,2 out of 2,Super Area,"Chandanagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,,Standard,17.47541006,78.58284846,10.0,0
Posted On,3,18000,1300,3 out of 3,Super Area,"Lakdikapul, NH 9",Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,,Standard,17.41571085,78.58020265,3.4,3
Posted On,3,12000,1275,4 out of 5,Carpet Area,"Rajendra Nagar, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.38401073,78.41928336,3.0,3
Posted On,3,13000,1265,2 out of 5,Super Area,"Pragathi Nagar, Kukatpally",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Standard,17.46363088,78.5019767,5.0,3
Posted On,1,13000,700,1 out of 3,Carpet Area,Panjagutta Colony,Hyderabad,Unfurnished,Bachelors,1,Contact Owner,,Attached,17.37819462,78.57434442,3.7,3
Posted On,2,25000,1150,1 out of 5,Super Area,Madhapur,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.30200081,78.39301118,3.2,3
Posted On,2,9000,850,Ground out of 2,Carpet Area,"Srinivasa Colony, Secunderabad",Hyderabad,Semi-Furnished,Family,2,Contact Owner,,Standard,17.35119145,78.45829277,3.1,3
Posted On,2,10000,1285,2 out of 4,Super Area,"Malakpet, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.29275485,78.43098227,7.7,0
Posted On,3,15000,2000,Ground out of 2,Super Area,Thumukunta,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Common,17.39814743,78.52420344,2.1,3
Posted On,2,20000,1000,1 out of 1,Super Area,"Bolarum, Medchal Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Attached,17.32976626,78.49003804,5.3,3
Posted On,1,13500,700,4 out of 4,Super Area,Gachibowli,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Common,17.34737858,78.47454916,8.4,0
Posted On,3,21000,1100,4 out of 10,Super Area,"Rajendra Nagar, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.47024319,78.49149031,3.4,3
Posted On,2,10000,1000,1 out of 3,Super Area,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.38267547,78.5580127,7.2,0
Posted On,2,10000,800,Ground out of 5,Super Area,"Chintal, NH 7",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.35469729,78.44740891,7.1,0
Posted On,2,10000,1400,Ground out of 1,Super Area,Ammenpur,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,En-suite,17.3864918,78.40464462,4.5,3
Posted On,2,24000,1350,1 out of 5,Carpet Area,Hitech City,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.46027796,78.48933673,3.6,3
Posted On,2,13000,1100,1 out of 4,Super Area,"Hyder Nagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.47257568,78.44474964,3.4,3
Posted On,2,8000,840,2 out of 3,Super Area,"SV Nagar, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.39273088,78.39575523,1.2,3
Posted On,2,55000,1325,6 out of 8,Super Area,Gachibowli,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,Common,17.30214523,78.57828458,2.0,3
Posted On,5,50000,3500,2 out of 3,Carpet Area,"Ramanthapur, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,6,Contact Owner,,Attached,17.30483142,78.40330764,8.5,0
Posted On,3,32000,1250,5 out of 6,Carpet Area,"Chanda Naik Nagar, Madhapur",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Attached,17.39301507,78.58438394,6.8,0
Posted On,3,22000,1500,3 out of 6,Super Area,Petbasheerabad,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Attached,17.33552217,78.49905422,2.9,3
Posted On,2,8500,1050,1 out of 2,Carpet Area,Hydershakote,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,En-suite,17.44970512,78.38745915,1.7,3
Posted On,3,12000,1200,2 out of 3,Super Area,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,17.43732151,78.404524,6.4,0
Posted On,3,15000,1500,4 out of 5,Carpet Area,KBR Laxmi Residency,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Standard,17.40449706,78.55336197,7.1,0
Posted On,1,3000,100,1 out of 2,Super Area,New Nallakunta,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,,Attached,17.37706633,78.53535237,4.3,3
Posted On,3,52000,1742,23 out of 35,Super Area,Gachibowli,Hyderabad,Semi-Furnished,Family,3,Contact Agent,,Attached,17.37409186,78.46363398,2.4,3
Posted On,2,9500,650,3 out of 4,Carpet Area,in Kushaiguda,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Standard,17.32605348,78.56994321,7.9,0
Posted On,3,46000,2235,Ground out of 10,Carpet Area,Gachibowli,Hyderabad,Unfurnished,Family,5,Contact Agent,,Attached,17.39679649,78.46481892,6.2,0
Posted On,2,12000,1000,1 out of 3,Super Area,"Gouri Shankar Nagar Colony, Banjara Hills",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Attached,17.48188363,78.41172725,4.6,3
Posted On,2,8000,175,1 out of 3,Super Area,"Old Malakpet, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,En-suite,17.36787332,78.58243284,7.8,0
Posted On,2,9000,160,Ground out of 2,Super Area,Nagaram,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Standard,17.42599123,78.56624357,8.6,0
Posted On,2,10000,1200,2 out of 3,Super Area,"Jillelguda, Medbowli",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,,Common,17.30368769,78.40502692,1.1,3
Posted On,2,39000,1283,5 out of 34,Super Area,Gachibowli,Hyderabad,Unfurnished,Bachelors,2,Contact Agent,,Common,17.44256618,78.50894128,6.1,0
Posted On,1,9000,600,1 out of 3,Super Area,"Domalguda, Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Agent,,Common,17.4725619,78.56243005,5.9,0
Posted On,4,120000,3455,12 out of 17,Super Area,Madhapur,Hyderabad,Semi-Furnished,Family,4,Contact Agent,,En-suite,17.36766039,78.56661647,2.7,3
Posted On,3,25000,1500,1 out of 2,Carpet Area,"Ayodhya Nagar, Quthbullapur",Hyderabad,Semi-Furnished,Family,3,Contact Owner,,Attached,17.47265006,78.42381908,9.7,0
Posted On,1,14000,540,1 out of 5,Carpet Area,Kondapur,Hyderabad,Unfurnished,Bachelors,1,Contact Agent,,Common,17.41666279,78.47835839,9.3,0
Posted On,1,6000,500,2 out of 2,Super Area,"Lalaguda, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,17.47517941,78.45866897,9.5,0
Posted On,2,15000,1100,1 out of 4,Super Area,"Dilsukh Nagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,,Attached,17.4623701,78.39866982,7.1,0
Posted On,2,8000,1350,1 out of 2,Carpet Area,"Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,,Standard,17.48446863,78.4504384,5.9,0
Posted On,1,6000,400,2 out of 2,Super Area,Shamshabad,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,,Attached,17.35778532,78.53059751,2.2,3
Posted On,2,10000,120,Ground out of 2,Super Area,"Vanasthalipuram, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Standard,17.29301092,78.53987686,9.0,0
Posted On,3,35000,3050,Ground out of 2,Super Area,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,,Attached,17.35091476,78.41001583,8.9,0
Posted On,2,16000,400,Ground out of 2,Super Area,Old Bowenpally,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,,Attached,17.39423769,78.52296727,6.2,0
Posted On,2,14000,800,1 out of 4,Super Area,Dr A.S. Rao Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,,Common,17.32066718,78.52804985,1.6,3
